CompanyKey,Company,Year,WomenPct,BvdID,NACE,IncorpYear,NumDirectors,TotalAssets_m,ShareFunds_m,NetIncome_m,Revenue_m,MarketCap_m,Employees,ROA,TotalDebt_m,TobinQ,GenderDiv,GenderDivSq,Blau,FCA_Post,CriticalMass,GenderDiv_x_Post,FirmSize,Leverage,FirmAge,Industry
PEARSON,Pearson Plc,2021,44.4,GB00053723,5811,1897.0,27.0,7343.0,4280.0,177.0,3528.0,4640.709620152,20744.0,0.024104589404875393,3063.0,1.0491229225319352,0.444,0.197136,0.49372799999999994,0,1,0.0,8.90150275745161,0.4171319624131826,124.0,58
SAINSBURY J,J Sainsbury Plc,2021,33.3,GB00185647,4711,1921.0,27.0,26912.0,8423.0,677.0,30115.0,5802.113133142,117.0,0.025156064209274673,18489.0,0.9026127056012931,0.33299999999999996,0.11088899999999997,0.444222,0,1,0.0,10.200327562772674,0.6870169441141498,100.0,47
ITV,ITV Plc,2021,45.5,GB04967001,6020,2002.0,20.0,4240.0,1518.0,378.0,3453.0,4450.089794866,6315.0,0.08915094339622641,2722.0,1.6915306119966982,0.455,0.20702500000000001,0.4959500000000001,0,1,0.0,8.352318548226004,0.6419811320754717,19.0,60
ASTRAZENECA,AstraZeneca Plc,2021,38.5,GB02723534,2120,1991.0,33.0,78430.1095949998,29244.4569313588,83.37055963326769,28236.566415792302,134456.987817342,83100.0,0.0010629917523229224,49185.652663641,2.3414813702197206,0.385,0.148225,0.47355,0,1,0.0,11.269963183566437,0.6271271698793695,30.0,21
WPP NEW,WPP Plc,2021,42.9,GBJE111714,7311,1904.0,49.0,27870.8,4069.0,637.7,12801.1,12913.292445579,109382.0,0.022880577521994346,23801.8,1.3173318471511044,0.429,0.18404099999999998,0.4899180000000001,0,1,0.0,10.235334824764417,0.8540049083628743,117.0,73
DIAGEO,Diageo Plc,2021,60.0,GB00023307,1101,1886.0,23.0,31953.0,8431.0,2660.0,12747.0,80890.016604535,27783.0,0.08324726942697086,23522.0,3.2676749164252183,0.6,0.36,0.48,0,1,0.0,10.372021352111275,0.7361437110756424,135.0,11
BRITISH LAND,The British Land Company Plc,2021,36.4,GB00621920,6831,1958.0,17.0,9910.0,6768.0,963.0,412.0,4915.976629787,636.0,0.09717457114026236,3142.0,0.8131157043175581,0.364,0.132496,0.463008,0,1,0.0,9.201299627324033,0.3170534813319879,63.0,68
HALMA,Halma Plc,2021,50.0,GB00040932,2611,1894.0,22.0,2197.0,1403.1,244.4,1525.3,9529.097978023,7522.0,0.11124260355029586,793.9000000000001,4.698679097871188,0.5,0.25,0.5,0,1,0.0,7.69484807238461,0.36135639508420575,127.0,26
SEVERN TRENT,Severn Trent Plc,2021,50.0,GB02366619,3600,1988.0,17.0,11554.2,1263.9,-87.2,1951.9,7704.033947963,7118.0,-0.007547039171902858,10290.300000000001,1.5573846694676394,0.5,0.25,0.5,0,1,0.0,9.354804286213897,0.8906112063145869,33.0,36
JD SPORTS FASHION,JD Sports Fashion Plc,2021,42.9,GB01888425,4764,1984.0,15.0,7068.6,2339.6,369.7,8590.2,9746.879480675,72668.0,0.052301728772317,4729.0,2.047913233267549,0.429,0.18404099999999998,0.4899180000000001,0,1,0.0,8.863417719480129,0.6690150807797867,37.0,47
MELROSE INDUSTRIES,Melrose Industries Plc,2021,45.5,GB09800044,3030,2014.0,20.0,14022.0,7540.0,833.0,7767.0,6991.51462725,40046.0,0.05940664669804593,6482.0,0.9608839414669804,0.455,0.20702500000000001,0.4959500000000001,0,1,0.0,9.548382803766913,0.46227357010412207,7.0,30
RIO TINTO,Rio Tinto Plc,2021,36.4,GB00719885,0710,1961.0,23.0,76593.7241430778,42124.4640147019,15701.9516509299,47934.3498891453,61059.039829106,49345.0,0.2050031099362463,34469.26012837589,1.2472079276238628,0.364,0.132496,0.463008,0,1,0.0,11.24627042212519,0.4500272119421559,60.0,07
AUTO TRADER,Auto Trader Group Plc,2021,55.6,GB09439967,4511,2014.0,29.0,542.9,472.5,244.7,432.7,5967.722016499,960.0,0.3728120567375876,70.39999999999998,8.71465224789989,0.556,0.3091360000000001,0.49372799999999994,0,1,0.0,6.296925140911405,0.2194338772094706,7.0,45
NATIONAL GRID,National Grid Plc,2021,41.7,GB04031152,3522,1999.0,50.0,94860.0,23856.0,2353.0,20039.0,42733.313149246,29450.0,0.024804975753742357,71004.0,1.199001825313578,0.41700000000000004,0.17388900000000004,0.48622200000000004,0,1,0.0,11.460157399431573,0.7485135989879823,22.0,35
CRODA,Croda International Plc,2021,44.4,GB00206132,2059,1924.0,18.0,3293.4,1765.9,320.8,1889.6,14119.290091423,6135.0,0.09740693508228579,1527.5,4.750953449754964,0.444,0.197136,0.49372799999999994,0,1,0.0,8.099675744783898,0.46380640068014817,97.0,20
SEGRO,SEGRO Plc,2021,40.0,GB00167591,6831,1919.0,18.0,17783.0,13436.0,4060.0,546.0,17273.25680729,385.0,0.22830793454422763,4347.0,1.2157823093566889,0.4,0.16000000000000003,0.48,0,1,0.0,9.785998223743661,0.2444469437102851,102.0,68
SPIRAX,Spirax-Sarco Engineering Plc,2021,40.0,GB00596337,2813,1957.0,21.0,1863.2,1010.0,234.6,1344.5,11814.7572975,8671.0,0.12591240875912407,853.2,6.799032469675827,0.4,0.16000000000000003,0.48,0,1,0.0,7.5300507185701315,0.4579218548733362,64.0,28
INFORMA,Informa Plc,2021,41.7,GB08860726,5814,2013.0,26.0,10197.6,6045.9,77.9,1828.6,7765.08057918,9999.0,0.007639052326037499,4151.700000000001,1.1685867830842553,0.41700000000000004,0.17388900000000004,0.48622200000000004,0,1,0.0,9.229907677468711,0.4071252059308073,8.0,58
RELX,RELX Plc,2021,45.5,GB00077536,6311,1902.0,20.0,13858.0,3224.0,1471.0,7244.0,46469.62343936,33500.0,0.10614807331505267,10634.0,4.1206251579852795,0.455,0.20702500000000001,0.4959500000000001,0,1,0.0,9.536617962187327,0.7673545966228893,119.0,63
ENTAIN,Entain Plc,2021,33.3,GBIM004685V,9329,2009.0,9.0,7252.0,3168.5,249.3,3841.0,9871.68726502,25554.0,0.03437672366243795,4083.5,1.9243225682597904,0.33299999999999996,0.11088899999999997,0.444222,0,1,0.0,8.889032571874742,0.5630860452289024,12.0,93
UNILEVER,Unilever Plc,2021,46.2,GB00041424,2042,1894.0,22.0,63311.4690633939,16647.5566698951,5099.82124461641,44214.7504302634,101042.941065581,148044.0,0.08055130168453284,46663.9123934988,2.3330188928514772,0.462,0.21344400000000002,0.497112,0,1,0.0,11.055821777555703,0.7370530661162534,127.0,20
RENTOKIL INITIAL,Rentokil Initial Plc,2021,37.5,GB05393279,3900,2004.0,26.0,4323.1,1263.9,263.2,2956.6,10858.504799312,46000.0,0.06088223728343086,3059.2000000000003,3.2193807220078186,0.375,0.140625,0.46875,0,1,0.0,8.37172801648429,0.7076403506742847,17.0,39
BAE SYSTEMS,BAE Systems Plc,2021,35.7,GB01470151,3030,1979.0,22.0,27135.0,7668.0,1758.0,19977.0,17412.893318438,82000.0,0.06478717523493643,19467.0,1.3591263430417542,0.35700000000000004,0.12744900000000003,0.4591019999999999,0,1,0.0,10.208579686497504,0.7174129353233831,42.0,30
GSK,10 GlaxoSmithKline Plc,2021,38.5,GB03888792,2120,1999.0,30.0,79103.0,21342.0,4385.0,34548.0,80841.046987898,90096.0,0.05543405433422247,57761.0,1.7521718138110818,0.385,0.148225,0.47355,0,1,0.0,11.278506079711642,0.730199865997497,22.0,21
VODAFONE,Vodafone Group Plc,2021,44.4,GB01833679,6190,1983.0,28.0,130288.21595157,48269.9618238611,1891.96125313156,38591.949924181,35417.171331962,96941.0,0.014521353595284696,82018.2541277089,0.901351089981333,0.444,0.197136,0.49372799999999994,0,1,0.0,11.777504321199476,0.6295139858097087,38.0,61
MONDI,Mondi Plc,2021,44.4,GB06209386,1729,2006.0,17.0,7807.81030689248,4121.84262934859,637.372269950406,6511.145556649461,8866.212218127,26400.0,0.08163265306122443,3685.96767754389,1.6076440643787462,0.444,0.197136,0.49372799999999994,0,1,0.0,8.96287983308629,0.4720872475974523,15.0,17
BUNZL,Bunzl Plc,2021,37.5,GB00358948,4639,1939.0,21.0,7114.1,2203.9,442.8,10285.1,9733.955393307,21021.0,0.06224258866195302,4910.200000000001,2.0584691518684024,0.375,0.140625,0.46875,0,1,0.0,8.869834009199034,0.690206772465948,82.0,46
KINGFISHER,Kingfisher Plc,2021,50.0,GB01664812,4719,1981.0,23.0,12352.0,6778.0,843.0,13209.0,6838.43031519,82000.0,0.06824805699481866,5574.0,1.0048923506468588,0.5,0.25,0.5,0,1,0.0,9.421573272264558,0.45126295336787564,40.0,47
ANGLO AMERICAN,Anglo American Plc,2021,38.5,GB03564138,0710,1997.0,26.0,49117.914083939,25882.0924861493,6373.38153196462,32252.496498127,40509.091451813,62000.0,0.12975676290065916,23235.8215977897,1.297793569585777,0.385,0.148225,0.47355,0,1,0.0,10.801979096201476,0.4730620595589899,24.0,07
ROLLS ROYCE,Rolls-Royce Holdings Plc,2021,38.5,GB07524813,3030,2010.0,43.0,28674.0,-4636.0,120.0,11583.0,10282.102670962,44000.0,0.004184975936388366,33310.0,1.5202658391212247,0.385,0.148225,0.47355,0,1,0.0,10.263746067806213,1.139816536841041,11.0,30
PERSIMMON,Persimmon Plc,2021,33.3,GB01818486,4120,1983.0,11.0,4792.2,3625.2,787.2,3616.9,9116.536726965,5196.0,0.164266933767372,1167.0,2.1458905569394013,0.33299999999999996,0.11088899999999997,0.444222,0,1,0.0,8.474744875151398,0.24352072117190435,38.0,41
RECKITT BENCKISER,Reckitt Benckiser Group Plc Drug & Grocery,2021,41.7,GB06270876,7010,2006.0,35.0,26946.0,7453.0,-32.0,13234.0,45308.001929508,41800.0,-0.0011875603057967788,19493.0,2.404846802104505,0.41700000000000004,0.17388900000000004,0.48622200000000004,0,1,0.0,10.201590142315792,0.723409782528019,15.0,70
EXPERIAN,Experian Plc,2021,36.4,GBJE93905,7490,1904.0,20.0,8299.87687639685,3052.83703357097,887.585511382626,4790.67613353988,27213.45516703,20394.0,0.10693959977969522,5247.0398428258795,3.9109610290927184,0.364,0.132496,0.463008,0,1,0.0,9.023995959505607,0.6321828529465764,117.0,74
TAYLOR WIMPEY,Taylor Wimpey Plc,2021,50.0,GB00296805,4120,1934.0,17.0,6239.8,4314.0,555.6,4284.9,6403.277501747,5144.0,0.0890413154267765,1925.8000000000002,1.3348308442172827,0.5,0.25,0.5,0,1,0.0,8.73870340956777,0.3086316869130421,87.0,41
BARRATT REDROW,Barratt Developments Plc,2021,33.3,GB00604574,4110,1957.0,21.0,7473.6,5452.1,659.8,5032.1,7099.507263019,6422.0,0.0882840933418968,2021.5,1.2204302160965266,0.33299999999999996,0.11088899999999997,0.444222,0,1,0.0,8.919132089747844,0.2704854420894883,64.0,41
SSE,SSE Plc,2021,50.0,GBSC117119,3511,1988.0,24.0,25755.5,9169.4,3077.7,8910.6,18668.071018894,10754.0,0.11949680650734794,16586.1,1.3688016547492379,0.5,0.25,0.5,0,1,0.0,10.156403475517319,0.6439828386169943,33.0,35
ASSOCIATED BRITISH FOODS,Associated British Foods Plc,2021,33.3,GB00293262,1089,1933.0,11.0,16895.0,10004.0,478.0,13904.0,14962.6417567,127912.0,0.0282923941994673,6891.0,1.2934975884403672,0.33299999999999996,0.11088899999999997,0.444222,0,1,0.0,9.73477299914839,0.40787215152411954,88.0,10
BRITISH AMERICAN TOBACCO,British American Tobacco Plc,2021,40.0,GB03407696,1200,1996.0,25.0,137365.0,67401.0,6801.0,25880.0,62725.282652436,52050.0,0.049510428420631164,69964.0,0.9659613631742875,0.4,0.16000000000000003,0.48,0,1,0.0,11.83039689560776,0.5093291595384559,25.0,12
INTERTEK,Intertek Group Plc,2021,33.3,GB04267576,7120,2000.0,31.0,3249.7,1114.3,288.1,2786.3,9086.432926967,44063.0,0.08865433732344526,2135.3999999999996,3.4531904258753117,0.33299999999999996,0.11088899999999997,0.444222,0,1,0.0,8.086317963370858,0.6571068098593715,21.0,71
IMPERIAL BRANDS,Imperial Brands Plc,2021,36.4,GB03236483,1200,1995.0,21.0,29090.0,5940.0,2834.0,32791.0,14749.770290188,30300.0,0.09742179443107597,23150.0,1.3028453176413888,0.364,0.132496,0.463008,0,1,0.0,10.278149751489247,0.7958061189412169,26.0,12
SMITHS,Smiths Group Plc,2021,40.0,GB00137013,2651,1913.0,22.0,5337.0,2423.0,284.0,3255.0,6165.646129235,21523.0,0.053213415776653554,2914.0,1.7012640302107924,0.4,0.16000000000000003,0.48,0,1,0.0,8.582418976333944,0.5459996252576353,108.0,26
GLENCORE,Glencore Plc,2021,37.5,GBJE107710,2399,1904.0,22.0,94915.8933824818,27480.2763391191,3702.54610371316,151758.98307243898,49466.91526619,81284.0,0.039008705199592236,67435.6170433627,1.2316433859867022,0.375,0.140625,0.46875,0,1,0.0,11.460746445628134,0.7104776095992474,117.0,23
FRESNILLO,Fresnillo Plc,2021,33.3,GB06344120,2441,2006.0,21.0,4293.18706657503,2830.6329709085503,313.539554040795,2017.25713666644,6578.985591537,6668.0,0.07303188730858798,1462.55409566648,1.8730932434348284,0.33299999999999996,0.11088899999999997,0.444222,0,1,0.0,8.36478464206557,0.3406686158759114,15.0,24
WHITBREAD,Whitbread Plc,2021,30.0,GB04120344,5510,1999.0,23.0,9566.5,4119.0,42.5,1899.8,5951.327129011,36984.0,0.004442586107771912,5447.5,1.1915357893703025,0.3,0.09,0.42000000000000004,0,1,0.0,9.166022691325058,0.5694350075785293,22.0,55
SAGE,Sage Group Plc,2021,30.0,GB02231246,5829,1987.0,18.0,3329.0,1111.0,285.0,1846.0,7388.376704993,11760.0,0.08561129468308802,2218.0,2.885664375185641,0.3,0.09,0.42000000000000004,0,1,0.0,8.110427237575024,0.6662661459897867,34.0,58
UNITED UTILITIES,United Utilities Group Plc,2021,30.0,GB06559020,3600,1988.0,22.0,14437.0,2957.4,-56.8,1867.1,7667.835182374,5728.0,-0.003934335388238554,11479.6,1.3262752083101752,0.3,0.09,0.42000000000000004,0,1,0.0,9.577549634629815,0.7951513472328047,33.0,36
SMITH NEPHEW,Smith & Nephew Plc,2021,27.3,GB00324357,3250,1936.0,29.0,8128.6295642436,4144.70782176816,390.05511828421703,3879.70854293385,11379.916045259,18976.0,0.04798534798534803,3983.9217424754397,1.8900895490818326,0.273,0.07452900000000001,0.39694200000000013,0,0,0.0,9.003147623049442,0.49010989010989076,85.0,32
BERKELEY,Berkeley Group Holdings Plc,2021,28.6,GB05172586,4110,1904.0,14.0,5552.2,3175.4,422.7,2202.2,5627.392012789,2705.0,0.07613198371816578,2376.7999999999997,1.4416253039856273,0.28600000000000003,0.08179600000000002,0.4084080000000001,0,0,0.0,8.62194952459258,0.4280825618673679,117.0,41
HIKMA PHARMACEUTICALS,Hikma Pharmaceuticals Plc,2021,30.0,GB05557934,2120,2004.0,21.0,3254.42934568434,1836.38545192207,313.383978621479,1901.8908916339199,5136.610978035,8703.0,0.0962946020128087,1418.0438937622703,2.014071954116724,0.3,0.09,0.42000000000000004,0,1,0.0,8.087772223046974,0.43572735590118783,17.0,21
TESCO,Tesco Plc,2021,30.8,GB00445790,4711,1946.0,24.0,49351.0,15644.0,1481.0,61376.0,22115.61013628,345693.0,0.030009523616542723,33707.0,1.1311343262807236,0.308,0.094864,0.426272,0,1,0.0,10.806713308080846,0.6830054102247168,75.0,47
OCADO,Ocado Group Plc,2021,25.0,GB07098618,4778,2009.0,19.0,4383.6,1709.4,-223.2,2684.7,13491.068798029,19347.0,-0.05091705447577333,2674.2000000000003,3.687669677440688,0.25,0.0625,0.375,0,0,0.0,8.385625583589237,0.6100465370928004,12.0,47
ST JAMES S PLACE,St. James's Place Plc,2021,30.0,GB03183415,7010,1995.0,25.0,155729.9,1119.2,287.6,13.3,9099.830960845,2695.0,0.001846787290045136,154610.69999999998,1.051246619697598,0.3,0.09,0.42000000000000004,0,1,0.0,11.955878375352146,0.9928131977224668,26.0,70
ANTOFAGASTA,Antofagasta Plc,2021,30.0,GB01627889,0729,1981.0,30.0,12861.6953354237,8209.76698388669,960.3990717753751,5584.26429743581,13195.69208822,5983.0,0.07467126585794974,4651.92835153701,1.3876569125845386,0.3,0.09,0.42000000000000004,0,1,0.0,9.462008819229043,0.3616885822761376,40.0,07
DIAGEO,Diageo Plc Beverages,2020,37.4,GB00023307,1101,1886.0,23.0,33308.0,8440.00000000003,1409.0,11752.0,62677.445853488,27788.0,0.04230214963372163,24867.99999999997,2.6283609299113717,0.374,0.139876,0.468248,0,1,0.0,10.41355288735571,0.7466074216404459,134.0,11
SEVERN TRENT,Severn Trent Plc,2020,38.6,GB02366619,3600,1988.0,17.0,11023.1,1138.7,212.2,1829.5,5508.585170944,7033.0,0.019250483076448548,9884.4,1.3964297857176293,0.386,0.14899600000000002,0.474008,0,1,0.0,9.307748349862655,0.8966987508051274,32.0,36
AUTO TRADER,Auto Trader Group Plc,2020,32.7,GB09439967,4511,2014.0,29.0,534.5,458.7,127.8,262.8,5358.530934948,908.0,0.23910196445275958,75.80000000000001,8.71465224789989,0.327,0.10692900000000001,0.4401419999999999,0,1,0.0,6.2813317304651,0.2194338772094706,6.0,45
TAYLOR WIMPEY,Taylor Wimpey Plc,2020,30.0,GB00296805,4120,1934.0,17.0,5748.6,4016.8,217.0,2799.9,6043.123207828,6029.0,0.03774832133041088,1731.8000000000002,1.352489859762029,0.3,0.09,0.42000000000000004,0,1,0.0,8.656711625884883,0.3012559579723759,86.0,41
RENTOKIL INITIAL,Rentokil Initial Plc Support Services,2020,27.4,GB05393279,3900,2004.0,26.0,5583.1,1130.6,186.3,2803.3,9449.6811504,44500.0,0.03336855868603464,4452.5,2.4900469542727155,0.27399999999999997,0.07507599999999998,0.397848,0,0,0.0,8.627499456667056,0.7974960147588257,16.0,39
SPIRAX,Spirax-Sarco Engineering Plc Industrial Engineering,2020,27.3,GB00596337,2813,1957.0,21.0,1745.1,856.0,173.6,1193.4,8314.497200603,7846.0,0.09947853991175291,889.0999999999999,5.273965503755086,0.273,0.07452900000000001,0.39694200000000013,0,0,0.0,7.464567139584825,0.509483697209329,63.0,28
WPP NEW,WPP Plc,2020,35.8,GBJE111714,7311,1904.0,49.0,36167.1,5050.1,-2965.1,12110.2,9802.657136,99830.0,-0.08198334950825474,31117.0,1.1314055353069503,0.358,0.128164,0.45967199999999997,0,1,0.0,10.495905144789583,0.8603675716327823,116.0,73
BURBERRY,Burberry Group Plc Personal Goods,2020,50.4,GB03458224,4771,1996.0,29.0,3502.2,1559.7,375.7,2359.5,7685.925123486,9234.0,0.107275426874536,1942.4999999999998,2.7492505063919825,0.504,0.254016,0.49996799999999997,0,1,0.0,8.1611466214378,0.5546513620010279,24.0,47
PEARSON,Pearson Plc,2020,41.0,GB00053723,5811,1897.0,27.0,7451.0,4134.0,310.0,3620.0,5125.165253424,21335.0,0.04160515367064824,3317.0,1.1330244602635888,0.41,0.16809999999999997,0.4838,0,1,0.0,8.916103530553727,0.44517514427593613,123.0,58
VODAFONE,Vodafone Group Plc,2020,30.3,GB01833679,6190,1983.0,28.0,132091.944230942,49251.1292033313,95.4083034241924,37802.984652280196,37222.068936303,96506.0,0.0007222870704165424,82840.81502761069,0.9089341871901182,0.303,0.091809,0.4223819999999999,0,1,0.0,11.7912535062962,0.6271450958642606,37.0,61
RELX,RELX Plc,2020,29.8,GB00077536,6311,1902.0,20.0,14145.0,2101.0,1224.0,7110.0,34633.009994145,33200.0,0.08653234358430541,12044.0,3.299894662010958,0.298,0.088804,0.4183920000000001,0,0,0.0,9.557116483735667,0.8514669494521032,118.0,63
LAND SECURITIES,Land Securities Group Plc,2020,30.0,GB04369054,9499,1904.0,23.0,10990.0,7212.0,-1393.0,635.0,5116.910936893,530.0,-0.11873999054673742,3778.0,0.8093640524925387,0.3,0.09,0.42000000000000004,0,1,0.0,9.304741047397666,0.3437670609645132,116.0,94
GSK,GlaxoSmithKline Plc,2020,40.6,GB03888792,2120,1999.0,30.0,80431.0,20808.0,5749.0,34482.0,67502.379276111,94066.0,0.07147741542440104,59623.0,1.5805520169600153,0.406,0.164836,0.482328,0,1,0.0,11.295154952992526,0.7412937797615348,21.0,21
UNILEVER,Unilever Plc Personal Goods,2020,33.5,GB00041424,2042,1894.0,22.0,61866.0651290048,16143.3863913534,5103.1571481248,46399.3202516475,115476.377194276,148949.0,0.08248717835025646,45722.6787376514,2.605613523274686,0.335,0.11222500000000002,0.4455499999999999,0,1,0.0,11.032727087488547,0.7390591052188179,126.0,20
RECKITT BENCKISER,Reckitt Benckiser Group Plc,2020,26.3,GB06270876,7010,2006.0,35.0,31292.0,9159.0,1187.0,13993.0,46582.579875966,43900.0,0.03793301802377604,22133.0,2.1959472029900935,0.263,0.06916900000000001,0.38766199999999995,0,0,0.0,10.35111775280497,0.7073053815671737,14.0,70
ST JAMES S PLACE,St. James's Place Plc,2020,23.9,GB03183415,7010,1995.0,25.0,129881.3,1112.1,262.0,15.0,6090.813711358,2746.0,0.002017226498348877,128769.2,1.0383327985734512,0.239,0.057121,0.363758,0,0,0.0,11.774376235405988,0.9914375664549092,25.0,70
NEXT,Next Plc General Retailers,2020,53.8,GB04412362,4791,2001.0,16.0,3758.0,660.9,286.7,3534.4,10276.979440529,40867.0,0.07629058009579563,3097.1,3.5588290155745077,0.5379999999999999,0.2894439999999999,0.497112,0,1,0.0,8.231642179973411,0.8241351782863224,19.0,47
NEXT,Next Plc General Retailers,2020,53.8,GB01579589,7320,1980.0,13.0,321.648,116.881,-4.938,323.668,564.094421446,2317.0,-0.01535218624085957,204.76700000000002,2.390381477410088,0.5379999999999999,0.2894439999999999,0.497112,0,1,0.0,6.268012441050478,0.6366182908023679,40.0,73
HALMA,Halma Plc,2020,40.9,GB00040932,2611,1894.0,22.0,1877.9,1167.6,203.4,1318.2,9012.780094786,7120.0,0.10831247670269982,710.3000000000002,5.177634642305767,0.409,0.16728099999999999,0.48343800000000003,0,1,0.0,7.53790941021416,0.3782416529101657,126.0,26
RIO TINTO,Rio Tinto Plc Mining,2020,32.3,GB00719885,0710,1961.0,23.0,72570.7443283018,38675.8326611752,7279.42911328864,33772.7060806204,68205.662988712,47474.0,0.10030803983981934,33894.911667126595,1.4069109473915165,0.32299999999999995,0.10432899999999996,0.437342,0,1,0.0,11.192317148913833,0.46706027312865733,59.0,07
KINGFISHER,Kingfisher Plc General Retailers,2020,27.3,GB01664812,4719,1981.0,23.0,12269.0,6571.0,592.0,12375.0,5861.015774038,78000.0,0.04825169125438096,5698.0,0.9421318586712853,0.273,0.07452900000000001,0.39694200000000013,0,0,0.0,9.414831034791183,0.46442252832341674,39.0,47
SMITHS,Smiths Group Plc General Industrials,2020,23.7,GB00137013,2651,1913.0,22.0,5413.0,2394.0,265.0,3466.0,5368.661564571,22562.0,0.048956216515795306,3019.0,1.5495402853447258,0.237,0.056169,0.36166199999999993,0,0,0.0,8.596558746796978,0.557731387400702,107.0,26
EXPERIAN,Experian Plc Support Services,2020,23.7,GBJE93905,7490,1904.0,20.0,7316.91372032759,2266.05638900822,583.405989218852,3902.93521056497,22905.819437027,17608.0,0.07973388938536397,5050.85733131937,3.8208290868154045,0.237,0.056169,0.36166199999999993,0,0,0.0,8.897943895141362,0.6902988779664379,116.0,74
INTERTEK,Intertek Group Plc Support Services,2020,23.3,GB04267576,7120,2000.0,31.0,2615.1,1003.0,247.3,2741.7,9115.48373908,43769.0,0.0945661733776911,1612.1,4.10216960692899,0.233,0.054289000000000004,0.3574219999999999,0,0,0.0,7.86905761668564,0.6164582616343544,20.0,71
NATIONAL GRID,National Grid Plc,2020,34.2,GB04031152,3522,1999.0,50.0,67216.0,19860.0,1640.0,14779.0,30664.928877395,21494.0,0.024398952630326112,47356.0,1.160749358447319,0.342,0.11696400000000001,0.450072,0,1,0.0,11.115666593409163,0.7045346346108069,21.0,35
BARRATT REDROW,Barratt Developments Plc,2020,33.3,GB00604574,4110,1957.0,21.0,6864.3,4840.3,399.7,3746.7,5049.761714251,6632.0,0.05822880701601037,2024.0,1.0305146503286569,0.33299999999999996,0.11088899999999997,0.444222,0,1,0.0,8.834089346506412,0.2948589076817738,63.0,41
BUNZL,Bunzl Plc General Industrials,2020,26.9,GB00358948,4639,1939.0,21.0,6829.4,1919.1,430.0,10113.2,8232.884720074,19853.0,0.06296307142647964,4910.299999999999,1.9245006472126396,0.26899999999999996,0.07236099999999998,0.3932779999999999,0,0,0.0,8.828992100975398,0.7189943479661463,81.0,46
CRODA,Croda International Plc,2020,26.3,GB00206132,2059,1924.0,18.0,3028.9,1595.1,201.6,1390.3,9202.652071027,5684.0,0.06655881673214697,1433.8000000000002,3.51165507974083,0.263,0.06916900000000001,0.38766199999999995,0,0,0.0,8.015954796286152,0.4733731717785335,96.0,20
SMITH NEPHEW,Smith & Nephew Plc,2020,31.7,GB00324357,3250,1936.0,29.0,8205.65804028401,3933.67860467302,333.82989484628,3397.91142968535,13242.319225639,18581.0,0.04068289139120958,4271.979435610991,2.134417322202205,0.317,0.10048900000000001,0.4330219999999999,0,1,0.0,9.012579200221088,0.5206138757718852,84.0,32
SSE,SSE PLC,2020,23.2,GBSC117119,3511,1988.0,24.0,21591.6,6681.1,2322.8,8176.1,15176.881754603,12513.0,0.1075788732655292,14910.499999999998,1.3934762479206264,0.23199999999999998,0.05382399999999999,0.356352,0,0,0.0,9.980059629146472,0.6905694807239852,32.0,35
FRESNILLO,Fresnillo Plc Mining,2020,11.5,GB06344120,2441,2006.0,21.0,4226.57111835174,2693.44391346193,278.78074906131604,1816.17918823073,8323.213143976,5816.0,0.0659590815474161,1533.1272048898095,2.331994440143135,0.115,0.013225,0.2035499999999999,0,0,0.0,8.349146332999386,0.36273545669987256,14.0,24
ASTRAZENECA,AstraZeneca Plc,2020,42.9,GB02723534,2120,1991.0,33.0,49723.5157437442,11652.749766977999,2381.51862484087,20247.379247239103,96139.854541597,76100.0,0.04789521797119691,38070.765976766204,2.6991377924689175,0.429,0.18404099999999998,0.4899180000000001,0,1,0.0,10.81423325398043,0.7656491180745993,29.0,21
BRITISH LAND,British Land Company Plc,2020,42.1,GB00621920,6831,1958.0,17.0,8875.0,5983.0,-1031.0,468.0,4678.060960056,634.0,-0.11616901408450704,2892.0,0.8529646152175775,0.42100000000000004,0.17724100000000004,0.487518,0,1,0.0,9.090993614343617,0.32585915492957745,62.0,68
SAGE,Sage Group Plc,2020,38.7,GB02231246,5829,1987.0,18.0,3715.0,1652.0,310.0,1903.0,7877.948565239,11529.0,0.08344549125168237,2063.0,2.6758946339808882,0.387,0.149769,0.47446200000000005,0,1,0.0,8.220133957151859,0.5553162853297443,33.0,58
SAINSBURY J,Sainsbury (J) Plc,2020,38.6,GB00185647,4711,1921.0,27.0,25260.0,6701.0,-201.0,29061.0,5109.676609114,117.0,-0.007957244655581949,18559.0,0.9370022410575615,0.386,0.14899600000000002,0.474008,0,1,0.0,10.136977395904482,0.7347189231987332,99.0,47
SEGRO,SEGRO Plc,2020,33.3,GB00167591,6831,1919.0,18.0,12666.5,9671.1,1426.9,431.7,11291.398945257,355.0,0.11265148225634548,2995.3999999999996,1.1279200209416176,0.33299999999999996,0.11088899999999997,0.444222,0,1,0.0,9.44671599205911,0.23648205897446017,101.0,68
BRITISH AMERICAN TOBACCO,British American Tobacco Plc Tobacco,2020,22.1,GB03407696,1200,1996.0,25.0,137690.0,62955.0,6400.0,25964.0,62128.136850043,55329.0,0.04648122594233423,74735.0,0.9939947479849154,0.221,0.048841,0.3443179999999999,0,0,0.0,11.832760060438417,0.5427772532500544,24.0,12
